Session,catB,catC,catE,catF,catG,catH,catJ,catK,catL,catM,catN,catO,catP,catQ
37860,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.964833333333333,1.0,0.07335907335907345
38793,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.25,2.201333333333333,1.0,0.22872928176795584
39888,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.183666666666667,1.0,0.2521847690387017
46700,1.0,1.0,1.0,0.9714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.4535,1.0,0.15070422535211273
47021,1.0,1.0,1.0,0.9428571428571428,0.5,0.8,0.75,1.0,0.5,0.8,0.6666666666666666,2.6848333333333336,1.0,0.3205374280230325
51465,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.4166666666666665,1.0,0.09771689497716884
52633,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.75,3.4388333333333336,1.0,0.11992619926199262
53420,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2.5686666666666667,1.0,0.03601694915254243
13116,0.9,0.6000000000000001,0.8,0.42857142857142855,0.0,0.5,0.8,0.8,0.8,0.8,0.4166666666666667,2.7158333333333333,1.0,0.3564356435643565
26356,1.0,1.0,1.0,0.6,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.906166666666667,1.0,0.21704658077304267
35854,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,0.8,1.0,0.4166666666666667,2.3608333333333333,1.0,0.19875130072840785
53045,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.2898333333333336,1.0,0.08052434456928848
20932,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.1103333333333334,1.0,0.22085889570552145
27325,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.831833333333333,1.0,0.06545153272576641
31059,1.0,0.95,1.0,0.7142857142857143,0.5,1.0,1.0,0.8,1.0,0.8,0.0,2.895166666666667,1.0,0.09316770186335403
33795,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.5836666666666663,1.0,0.04314720812182736
34034,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2.7133333333333334,1.0,0.11243016759776532
34516,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.0,3.727833333333333,1.0,0.016536964980544636
34702,1.0,1.0,1.0,0.5714285714285714,0.5,0.5,1.0,1.0,0.8,1.0,0.5,3.0836666666666672,1.0,0.10439560439560452
34843,1.0,1.0,0.8,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.2585,1.0,0.2690453230472516
37144,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.444333333333333,1.0,0.2043715846994536
37357,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.75,1.0,0.8,1.0,0.75,2.98,1.0,0.2531293463143255
44466,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,1.0,1.0,0.5833333333333334,2.089,1.0,1.03470715835141
47078,1.0,1.0,0.8,1.0,0.8,1.0,0.75,0.8,0.8,0.8,0.6666666666666666,1.7991666666666666,0.5,0.3651050080775444
47414,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.75,1.0,1.0,1.0,0.4166666666666667,2.7903333333333333,1.0,0.5142118863049097
48848,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.4696666666666665,1.0,0.35758651286601595
51430,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.3975000000000004,1.0,0.2509469696969697
27415,0.9,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,1.0,0.8,0.4166666666666667,1.6569999999999998,1.0,0.22680412371134015
13107,1.0,0.8500000000000001,1.0,0.7142857142857143,0.5,0.8,0.8,0.8,0.8,1.0,0.16666666666666666,1.6925,1.0,0.1569444444444446
17786,1.0,0.8999999999999999,1.0,0.42857142857142855,0.8,0.8,0.4,0.8,0.5,0.5,0.3333333333333333,1.4163333333333332,0.8,0.4858387799564271
26500,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.75,0.8,1.0,0.8,0.5,2.452166666666667,1.0,0.10638297872340424
26613,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,0.9,1.0,0.8,1.0,0.25,2.4313333333333333,1.0,0.19642857142857129
27024,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,2.261333333333333,1.0,0.08473080317740507
27615,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,1.0,3.0886666666666667,1.0,0.06561264822134398
27824,1.0,0.95,1.0,0.7142857142857143,0.8,0.8,0.4,0.8,0.5,0.8,0.4166666666666667,2.7576666666666667,1.0,0.0700389105058366
28488,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.8928333333333334,1.0,0.1761115954664342
34502,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.75,1.0,0.8,0.8,0.6666666666666666,2.887,1.0,0.10290237467018486
34624,1.0,0.8999999999999999,1.0,0.5142857142857143,0.5,0.8,1.0,1.0,0.8,0.8,0.5833333333333334,3.2840000000000003,1.0,0.2295321637426901
37485,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.427833333333333,1.0,0.4017316017316018
37674,1.0,0.95,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.984666666666667,1.0,0.06457739791073136
39907,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.051,1.0,0.10105448154657294
46390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.0031666666666665,1.0,0.15456874466268156
50834,1.0,0.8999999999999999,0.8,0.5714285714285714,0.0,0.8,0.65,0.8,0.5,0.5,0.5833333333333334,2.4765,1.0,0.17830882352941185
27676,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.75,2.8746666666666663,1.0,0.1455437448896157
31298,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,0.8,0.8,1.0,0.0,2.7419999999999995,1.0,0.2798594847775176
38532,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,0.9,1.0,1.0,1.0,1.0,3.628666666666666,1.0,0.09970887918486164
43449,1.0,0.95,0.8,0.6285714285714287,0.5,1.0,0.9,0.8,0.8,1.0,0.6666666666666666,1.7909999999999997,0.0,0.7655068078668685
51755,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.2841666666666667,1.0,0.030643513789581207
13111,1.0,0.95,0.8,0.6571428571428571,0.8,1.0,0.65,0.8,1.0,0.8,0.25,2.329833333333333,1.0,0.06451612903225802
20221,1.0,0.7,1.0,0.42857142857142855,0.0,0.5,0.0,0.5,0.5,0.5,0.5833333333333334,1.7736666666666665,1.0,0.09911894273127754
31729,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.25,2.209833333333333,1.0,0.22416974169741694
34032,1.0,0.65,1.0,0.6571428571428571,0.5,0.0,0.8,1.0,1.0,1.0,0.5,2.2359999999999998,1.0,0.35300925925925924
34371,1.0,0.7250000000000001,1.0,0.7142857142857143,0.0,0.5,0.0,0.8,0.5,0.5,0.5,1.7474999999999998,1.0,0.29675810473815456
34397,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,0.9,0.8,0.8,1.0,0.75,2.768333333333333,1.0,0.39418416801292416
35349,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,2.881,1.0,0.10677083333333336
49722,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.558333333333333,1.0,0.12790697674418602
50208,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.75,3.3986666666666667,1.0,0.137987012987013
22532,0.9,0.825,1.0,0.5142857142857143,0.5,0.5,0.25,0.5,0.5,0.5,0.6666666666666666,2.241,0.5,0.2622107969151672
24750,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,3.541166666666667,1.0,0.15971675845790725
27188,1.0,0.9,1.0,0.5714285714285714,0.0,0.8,0.9,1.0,0.8,1.0,0.5833333333333334,2.890333333333333,1.0,0.1067344345616265
28051,0.9,0.65,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.0,0.8,0.75,2.1946666666666665,0.5,0.33658536585365845
28513,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,0.8,1.0,1.0,2.8441666666666667,1.0,0.37433155080213903
28812,0.9,0.8,0.5,0.6571428571428571,0.0,0.5,0.5,0.8,0.8,0.8,0.75,2.065333333333333,1.0,0.2886002886002887
33253,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,1.8786666666666667,1.0,0.16445623342175053
34172,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,3.1239999999999997,1.0,0.10979228486646893
34568,1.0,1.0,1.0,0.7714285714285714,0.8,1.0,1.0,1.0,0.8,1.0,0.5,3.02,1.0,0.10272277227722787
35592,1.0,0.95,1.0,0.6571428571428571,0.5,0.5,1.0,1.0,0.8,1.0,0.6666666666666666,2.9378333333333337,1.0,0.12043795620437946
35730,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.6056666666666668,1.0,0.15513833992094864
54096,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.0348333333333337,1.0,0.22900763358778625
16412,0.75,0.575,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.0,0.8,0.16666666666666666,1.665,0.5,0.36590909090909096
16836,1.0,0.95,0.8,0.6857142857142857,0.5,0.8,0.4,1.0,0.5,0.8,0.25,1.2221666666666666,0.8,0.6291208791208791
17630,1.0,0.95,1.0,0.6571428571428571,0.0,1.0,0.75,0.8,0.5,0.8,0.3333333333333333,1.8008333333333333,0.8,0.16519823788546256
17674,0.9,0.575,0.8,0.37142857142857144,0.0,0.0,0.0,0.5,0.0,0.8,0.3333333333333333,1.6740000000000002,0.5,0.026128266033254192
20030,0.9,0.7,0.8,0.37142857142857144,0.0,0.0,0.0,0.8,0.0,0.5,0.4166666666666667,1.1658333333333333,0.0,0.17377049180327872
23115,1.0,0.8500000000000001,0.5,0.6571428571428571,0.0,0.0,0.5,1.0,0.5,1.0,0.4166666666666667,1.536333333333333,0.5,0.4523809523809525
23134,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.5,0.8,0.5,0.8,0.6666666666666666,2.749833333333333,1.0,0.07969639468690708
24174,1.0,0.8999999999999999,0.8,0.3428571428571429,0.0,0.8,0.65,0.0,0.8,0.8,0.25,1.4231666666666667,1.0,0.839243498817967
26345,1.0,1.0,1.0,0.6571428571428571,0.5,0.8,0.65,1.0,0.8,0.8,0.08333333333333333,1.5409999999999997,1.0,0.1666666666666666
26616,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,1.0,0.4166666666666667,2.8771666666666667,1.0,0.022511848341232123
26653,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,0.8,1.0,1.0,0.5,2.406833333333333,1.0,0.18254674977738206
27021,0.9,0.5,0.5,0.2857142857142857,0.0,0.5,0.0,0.5,0.5,0.8,0.8333333333333334,2.904166666666667,0.0,0.6503067484662576
27144,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.9,1.0,1.0,0.8,0.0,2.6889999999999996,1.0,0.15017878426698442
27185,1.0,0.95,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.25,1.9343333333333328,1.0,0.24599434495758715
29073,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.387,1.0,0.2366757000903341
33056,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,3.1505,1.0,0.21511627906976766
33167,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.25,2.653166666666667,1.0,0.08805668016194335
33654,1.0,0.65,0.5,0.48571428571428577,0.0,0.0,0.25,0.5,0.5,0.5,0.75,2.7475,0.0,0.2226890756302521
33950,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,3.011000000000001,1.0,0.14932885906040275
34287,1.0,1.0,1.0,0.6857142857142857,0.0,1.0,1.0,1.0,0.8,0.8,0.75,3.128,1.0,0.09803921568627452
34514,1.0,1.0,1.0,0.6571428571428571,0.0,0.8,0.9,0.8,0.5,0.8,0.0,2.391833333333333,1.0,0.25619834710743794
34594,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.9,0.8,0.8,1.0,0.9166666666666666,3.831166666666667,1.0,0.23134328358208955
34614,1.0,1.0,1.0,0.7428571428571429,0.0,1.0,1.0,1.0,0.8,1.0,1.0,3.365166666666666,1.0,0.16078431372549035
34707,1.0,1.0,1.0,0.5428571428571428,0.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,2.9185,1.0,0.08939213349225268
35130,1.0,0.95,1.0,0.6,0.0,1.0,0.9,1.0,0.5,0.8,0.25,2.2265,1.0,0.08450704225352106
37865,1.0,0.7250000000000001,1.0,0.6,0.0,0.5,0.0,0.8,0.0,0.5,0.5833333333333334,2.2453333333333334,0.5,0.6126373626373628
38280,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.3078333333333334,1.0,0.2610526315789473
38866,1.0,0.575,1.0,0.42857142857142855,0.0,0.0,0.0,0.8,0.0,0.8,0.8333333333333334,2.5578333333333334,1.0,0.4442190669371197
39120,1.0,1.0,1.0,0.6285714285714287,0.0,0.8,1.0,1.0,1.0,1.0,1.0,3.285333333333333,1.0,0.4077669902912621
39301,1.0,1.0,0.8,0.7999999999999999,0.5,1.0,0.9,1.0,1.0,1.0,0.75,3.576333333333333,1.0,0.13477737665463302
39310,1.0,0.8500000000000001,0.8,0.42857142857142855,0.0,0.0,0.8,0.8,0.8,0.5,0.3333333333333333,2.438333333333333,0.8,0.10570236439499316
39962,1.0,0.95,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,1.0,1.0,2.487833333333333,1.0,0.2506631299734748
40222,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,0.0,3.0676666666666663,1.0,0.13468013468013468
45064,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,0.5,2.812333333333333,1.0,0.04491978609625672
46766,1.0,0.95,1.0,0.6571428571428571,0.5,0.8,0.5,0.8,0.8,0.5,0.16666666666666666,1.7726666666666668,1.0,0.12349914236706695
48139,1.0,1.0,1.0,0.8857142857142858,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.031166666666666,1.0,0.14147909967845662
51417,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.2655,1.0,0.2234401349072513
51496,1.0,1.0,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.1050000000000004,1.0,0.19816819317235648
51499,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,2.6918333333333333,1.0,0.2755227552275524
51762,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.9,1.0,0.8,1.0,0.4166666666666667,2.778666666666666,1.0,0.17278911564625854
52265,0.9,0.7250000000000001,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.5,0.5,0.6666666666666666,1.7693333333333336,1.0,0.3372641509433962
53660,1.0,0.8999999999999999,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.75,2.336,1.0,0.27409988385598155
26539,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.3333333333333333,3.4411666666666663,1.0,0.2862362971985384
26857,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.9,0.8,1.0,0.8,0.6666666666666666,3.1474999999999995,1.0,0.18974358974358974
27042,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.207333333333333,1.0,0.4053833605220229
40523,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,0.9,1.0,1.0,1.0,1.0,2.5743333333333336,1.0,0.14506769825918764
52515,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,1.0,1.0,1.0,1.0,1.0,2.6558333333333333,1.0,0.20109890109890108
13112,1.0,0.8500000000000001,0.8,0.6571428571428571,0.0,0.8,0.65,0.5,0.8,0.0,0.4166666666666667,2.0825,0.0,0.3972366148531953
13113,1.0,0.575,1.0,0.5714285714285714,0.0,0.0,0.0,0.8,0.5,0.5,0.16666666666666666,1.774166666666667,1.0,0.2020905923344948
16585,1.0,0.8999999999999999,1.0,0.6571428571428571,0.5,0.8,0.25,0.8,0.5,0.5,0.3333333333333333,0.5186666666666667,1.0,0.22290388548057255
25859,0.8,0.5,0.8,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.8461666666666666,0.5,0.2
26654,1.0,0.95,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.5031666666666668,1.0,0.1035564853556486
26893,1.0,0.9,0.8,0.5142857142857143,0.0,0.5,0.65,0.8,0.8,0.8,0.75,1.3681666666666663,0.5,0.3849493487698989
27177,1.0,0.95,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,0.8,0.5,0.5,1.9936666666666667,1.0,0.2138613861386138
28571,1.0,1.0,1.0,0.6571428571428571,0.5,0.8,1.0,1.0,1.0,1.0,0.0,2.095666666666667,1.0,0.23511604439959635
33706,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.0450000000000004,1.0,0.06781279847182434
33860,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.75,0.8,0.5,0.8,0.25,1.5793333333333337,1.0,0.15426251691474954
33886,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,0.8,0.08333333333333333,2.120833333333333,1.0,0.08333333333333336
33947,1.0,0.95,1.0,0.6,0.0,0.8,0.25,0.5,0.0,0.5,0.5,1.9395,0.0,0.4504310344827586
34039,1.0,0.95,1.0,0.6,0.0,0.5,1.0,1.0,0.8,1.0,0.08333333333333333,3.0093333333333327,1.0,0.14801864801864806
34273,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.331666666666667,1.0,0.07262569832402231
34511,1.0,1.0,1.0,0.9142857142857143,0.5,1.0,1.0,1.0,1.0,0.8,0.0,3.573833333333333,1.0,0.2352941176470588
34513,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.6806666666666668,1.0,0.10802775024777013
35727,1.0,1.0,1.0,0.5142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,2.827,1.0,0.21047430830039526
46966,1.0,0.575,0.5,0.1142857142857143,0.0,0.0,0.75,0.8,0.8,0.8,0.3333333333333333,1.4463333333333337,1.0,0.21900161030595816
28693,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.9,1.0,0.8,1.0,0.0,2.261,1.0,0.19396551724137934
35729,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.210833333333333,1.0,0.33521126760563386
27407,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.108166666666667,1.0,0.1512195121951219
31380,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,0.8,1.0,1.0,0.16666666666666666,2.8061666666666665,1.0,0.13125590179414534
34043,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,0.8,1.0,0.4166666666666667,1.461666666666667,1.0,0.1646090534979424
38233,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.75,2.2215000000000003,1.0,0.16697247706422022
41670,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,0.75,1.0,1.0,1.0,0.5833333333333334,2.2848333333333333,1.0,0.1777493606138108
49577,1.0,0.95,1.0,0.6571428571428571,0.5,1.0,1.0,0.8,1.0,1.0,0.5833333333333334,2.3516666666666666,1.0,0.2660044150110375
52091,1.0,0.95,1.0,0.7999999999999999,0.5,0.8,1.0,1.0,0.8,1.0,0.75,2.5153333333333334,1.0,0.41451414514145135
26428,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.5,1.0,0.8,1.0,0.5,2.123833333333333,1.0,0.18008185538881313
26593,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.65,1.0,0.8,1.0,0.3333333333333333,2.2485,1.0,0.13828425096030728
26666,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,0.75,1.0,0.8,1.0,0.5,2.2035,1.0,0.1829988193624557
26748,0.9,1.0,1.0,0.2857142857142857,0.0,0.8,1.0,1.0,0.8,1.0,0.8333333333333334,3.215,1.0,0.14559386973180086
27035,0.65,0.0,0.8,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.4466666666666663,0.8,0.26973684210526305
27209,0.9,0.575,0.8,0.42857142857142855,0.0,0.5,0.25,0.5,0.5,0.5,0.25,2.3008333333333333,0.5,0.03289473684210526
27237,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2.1546666666666665,1.0,0.05854579792256848
27575,1.0,0.7250000000000001,0.5,0.5714285714285714,0.0,0.5,0.25,0.8,0.5,0.5,0.08333333333333333,1.3150000000000002,1.0,0.13588110403397025
27837,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,0.8,1.0,0.8,0.8333333333333334,2.3343333333333334,1.0,0.0701754385964912
29099,1.0,1.0,1.0,0.8285714285714285,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.7965,1.0,0.08674463937621839
31055,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.2215000000000003,1.0,0.1815812337098175
32841,1.0,1.0,0.8,0.7999999999999999,0.5,1.0,1.0,0.8,0.8,0.8,0.5833333333333334,3.386333333333333,1.0,0.13548387096774187
33775,1.0,1.0,1.0,0.7142857142857143,0.0,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,2.700833333333333,1.0,0.022136669874879663
34737,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,0.9,1.0,1.0,1.0,0.5,0.0,1.0,0.2692307692307691
35311,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,0.75,0.8,1.0,0.8,0.5833333333333334,2.7175,1.0,0.2505729564553095
37957,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,0.8,1.0,1.0,0.5833333333333334,1.122,0.5,0.4512670565302144
38931,1.0,0.7749999999999999,0.5,0.5714285714285714,0.0,0.5,0.65,0.8,1.0,0.8,0.0,2.6689999999999996,1.0,0.3046432616081541
39842,1.0,1.0,1.0,0.7714285714285714,0.0,1.0,1.0,1.0,0.8,1.0,0.4166666666666667,2.7246666666666663,1.0,0.4906882591093117
44004,1.0,1.0,1.0,0.7142857142857143,0.5,0.8,0.75,1.0,1.0,1.0,0.5,3.2541666666666664,1.0,0.2975609756097561
45977,0.9,0.575,0.8,0.5142857142857143,0.0,0.0,0.0,0.5,0.5,0.5,0.16666666666666666,1.403166666666667,0.0,0.5030864197530864
46754,1.0,0.95,1.0,0.7428571428571429,0.5,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,2.6895,1.0,0.0853413654618474
47798,1.0,0.8999999999999999,1.0,0.48571428571428577,0.0,0.5,0.8,0.8,0.8,0.5,0.0,2.294,0.0,0.41451414514145146
27940,1.0,1.0,1.0,0.7142857142857143,0.5,0.5,0.25,0.8,0.5,1.0,0.6666666666666666,3.5171666666666668,1.0,0.41257367387033395
34625,1.0,1.0,1.0,0.6571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.6108333333333333,1.0,0.20479302832244006
33659,0.8,0.8,0.5,0.37142857142857144,0.0,0.8,0.65,0.5,0.5,0.5,0.25,2.3328333333333333,0.8,0.29978118161925604
17624,1.0,1.0,1.0,0.6571428571428571,0.8,0.8,0.4,0.8,0.0,0.8,0.16666666666666666,1.043,1.0,0.39924670433145004
22681,1.0,0.95,1.0,0.9428571428571428,0.8,1.0,0.5,0.8,0.8,0.5,0.4166666666666667,2.7556666666666665,1.0,0.4680000000000002
24422,1.0,0.8999999999999999,1.0,0.6571428571428571,0.5,0.5,0.4,0.5,0.5,0.8,0.5,1.8643333333333332,1.0,0.5170454545454544
25844,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,0.8,1.0,0.5,0.4166666666666667,3.3216666666666668,1.0,0.07763615295480884
34017,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,2.3783333333333334,1.0,0.1348528015194682
34508,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.75,0.8,1.0,0.8,0.0,1.5735,0.8,1.0557029177718833
34567,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.75,0.8,1.0,1.0,0.4166666666666667,2.157166666666667,1.0,0.2509982886480319
35421,1.0,1.0,1.0,0.6,0.0,0.8,0.9,1.0,0.8,1.0,0.9166666666666666,3.125833333333333,1.0,0.12121212121212124
42765,1.0,0.8500000000000001,0.8,0.35714285714285715,0.0,0.5,0.75,0.8,0.8,0.5,0.0,1.8818333333333332,1.0,0.16229838709677427
34059,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,1.0,1.0,1.0,1.0,0.5,3.1025,1.0,0.0817120622568094
34407,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,0.75,1.0,0.8,0.8,0.6666666666666666,2.466666666666667,1.0,0.2149068322981368
45803,1.0,0.65,0.8,0.6,0.0,0.5,0.25,0.5,0.8,0.8,0.4166666666666667,0.7478333333333333,1.0,0.5456431535269709
53371,1.0,0.95,0.8,0.6571428571428571,0.5,0.8,0.9,1.0,0.8,0.8,0.8333333333333334,3.5955,1.0,0.04116865869853911
34678,0.75,0.5,1.0,0.7142857142857143,0.0,0.0,0.0,1.0,0.0,0.5,0.16666666666666666,2.310833333333333,0.0,0.30659025787965616
49687,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5830000000000001,0.0,1.1049382716049383
26674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.222833333333333,0.0,2.3948126801152734
