Session,Response,Type,Item,WCPM,Accuracy,Prosody,Retell,SAQ1,SAQ2
42290,701584,3026,1603,147.1,0.903,3.4,3.4175,2,0
42290,701588,3026,1903,106.7,0.961,2.7,3.6265,2,0
42307,701799,3026,330,44.1,0.719,1.8,3.095,2,2
42307,701803,3026,2201,51.5,0.86,1.7,2.3465,1,2
42307,701807,3026,2202,60.1,1,2,3.5955,0,0
42340,702113,3026,1505,52.2,0.912,1.6,4,0,2
42340,702117,3026,1807,65.9,1,1.9,2.8125,0,0
42340,702121,3026,1804,55.7,0.957,1.5,2.6955,0,0
42341,702131,3026,2801,46.9,0.761,2,2.9925,0,2
42341,702135,3026,3105,44.9,0.61,2.1,2.1435,0,0
42341,702139,3026,2601,51,0.718,1.8,3.012,0,0
42348,702220,3026,2302,96,0.915,2.8,3.2225,2,2
42348,702224,3026,2102,124.8,0.96,3.7,2.7655,2,2
42348,702228,3026,310,110.5,1,2.9,3.4365,2,2
42426,703084,3026,1505,89.2,0.877,2.5,4,2,0
42426,703088,3026,1807,84.9,0.931,2.1,3.436,1,2
42426,703092,3026,1804,110.3,0.957,2.6,2.9785,2,0
42455,703376,3026,2302,93.8,1,2.7,2.7695,2,2
42455,703380,3026,2102,95.2,1,3,2.641,0,2
42455,703384,3026,310,114.1,1,3.2,3.8395,2,0
42485,703681,3026,2401,105.8,0.988,3.1,2.0405,2,2
42485,703685,3026,350,120.8,1,3.4,2.888,2,2
42485,703689,3026,2203,96.7,0.966,3.2,1.481,0,0
42500,703826,3026,2801,121.9,1,4,3.4685,0,2
42500,703831,3026,3105,108.9,0.979,3.7,3.9755,0,2
42500,703836,3026,2601,100.1,0.991,3.4,4,2,2
42515,703993,3026,2302,113,1,3.3,2.562,2,2
42515,703997,3026,2102,77.1,0.907,2.6,2.5555,0,2
42515,704001,3026,310,79.7,1,2.4,2.624,2,0
42521,704075,3026,2302,152.6,1,4.2,4,2,2
42521,704079,3026,2102,165.9,1,4.2,3.2055,2,0
42521,704083,3026,310,176.9,1,3.9,3.2405,2,2
42561,704603,3026,1505,110.9,1,3.7,3.479,2,2
42561,704607,3026,1807,99.2,1,3.2,1.5,1,0
42561,704611,3026,1804,109.2,0.797,3,1.5205,0,0
42598,704972,3026,2302,169.2,1,4.6,4,0,2
42598,704976,3026,2102,153.5,1,4.5,4,2,2
42598,704980,3026,310,127.4,1,3.9,4,2,0
42604,705056,3026,2302,147.5,1,4,4,2,2
42604,705060,3026,2102,122.9,1,3.6,4,2,2
42604,705064,3026,310,105.8,0.931,3.3,4,2,2
42611,705127,3026,2401,156.6,0.951,4.3,3.6795,2,2
42611,705131,3026,350,137.2,1,3.5,3.429,2,2
42611,705135,3026,2203,134.6,1,3.8,3.5075,2,0
42614,705168,3026,2302,94.4,1,2.9,2.6945,2,2
42614,705172,3026,2102,97.9,0.92,2.7,2.682,2,2
42614,705176,3026,310,100.8,0.989,2.9,2.6615,2,2
42619,705245,3026,2401,85.4,1,2.9,2.8095,2,2
42619,705249,3026,350,88.2,1,2.6,3.0585,2,2
42619,705253,3026,2203,81.5,1,2.7,2.7875,2,2
42677,705973,3026,1505,113,0.93,3.1,3.6535,0,2
42677,705977,3026,1807,110.9,1,3.1,3.4245,1,0
42677,705981,3026,1804,139.3,1,3.5,3.7765,0,0
42699,706191,3026,410,80,1,2.7,4,2,2
42699,706195,3026,2504,80.4,0.987,2.9,4,2,0
42699,706199,3026,2101,103.2,1,3.3,3.1975,1,2
42724,706422,3026,2001,94.8,1,2.9,3.3745,2,2
42724,706426,3026,1502,77.7,1,2.3,2.1565,2,2
42724,706430,3026,1703,108.6,1,3.1,3.7995,0,2
42765,706790,3026,2701,113.2,0.923,3.1,1.706,,
42765,706795,3026,420,116.9,0.876,3,1.229,,
42765,706801,3026,2403,102,0.861,3.3,2.7105,,
42844,707442,3026,2001,87.6,1,2.7,2.27,2,2
42844,707446,3026,1502,87.4,1,2.6,3.3695,2,2
42844,707450,3026,1703,86.6,1,2.9,3.2675,2,2
42946,708530,3026,2801,67,0.909,2.4,1.9185,0,2
42946,708534,3026,3105,55.1,0.712,2.6,1.8925,2,0
42946,708538,3026,2601,33.3,0.547,1.8,2.127,2,0
42972,708875,3026,330,34.3,0.562,2,2.9375,2,0
42972,708879,3026,2201,37,0.57,1.5,3.16,0,1
42972,708883,3026,2202,41.2,0.795,1.7,1.451,0,0
43202,710577,3026,410,124,1,4.5,4,2,2
43202,710581,3026,2504,152,1,4.9,3.7415,2,0
43202,710585,3026,2101,51,1,3.4,4,2,2
43273,711182,3026,450,100.8,1,3.2,3.5545,2,2
43273,711186,3026,2503,72.3,1,2.3,3.858,2,2
43273,711190,3026,320,82.7,0.978,2.6,4,2,2
43325,711671,3026,1505,119.7,1,3.3,3.274,0,2
43325,711675,3026,1807,90.1,0.819,3.4,2.3995,1,0
43325,711679,3026,1804,111.8,1,3.2,2.2995,2,2
43346,711899,3026,450,123.1,1,3.5,4,0,2
43346,711903,3026,2503,100.2,0.975,3,3.2845,2,2
43346,711907,3026,320,133.9,1,3.8,4,2,2
43449,712755,3026,2701,43.7,0.726,2,2.1085,2,2
43449,712759,3026,420,72.5,1,2.9,1.8005,2,2
43449,712763,3026,2403,100.4,1,3.4,1.464,0,0
43543,713509,3026,2001,87.9,1,2.5,4,2,2
43543,713513,3026,1502,81.2,1,2.6,4,2,2
43543,713517,3026,1703,73.6,1,2.5,4,2,2
43613,714157,3026,2401,88.9,1,2.8,3.059,0,2
43613,714161,3026,350,89.2,1,2.9,3.9275,2,2
43613,714166,3026,2203,66.7,0.386,2.1,0.9455,0,0
43657,714584,3026,2401,132.8,1,3.9,2.678,0,2
43657,714588,3026,350,126.8,1,3.5,2.1265,2,2
43657,714592,3026,2203,131.8,1,3.9,2.6375,2,2
43815,716035,3026,450,132.9,1,3.9,0.761,2,2
43815,716039,3026,2503,99.7,0.988,3,0.7515,2,2
43815,716043,3026,320,106.4,1,3.3,1.417,2,0
43825,716150,3026,2801,134.4,1,3.9,2.715,2,0
43825,716154,3026,3105,128.5,0.986,3.7,2.0585,0,2
43825,716158,3026,2601,129.8,1,3.8,2.178,2,0
43839,716317,3026,450,28.5,0.471,1.4,4,2,2
43839,716321,3026,2503,26.2,0.444,1.4,4,0,0
43839,716325,3026,320,29,0.416,1.7,4,1,2
43847,716391,3026,2302,138.5,1,3.7,3.5125,2,2
43847,716395,3026,2102,113.1,1,2.9,2.833,2,0
43847,716399,3026,310,103.1,1,2.8,3.7215,2,0
43871,716574,3026,1505,106.2,1,3,4,2,2
43871,716578,3026,1807,130.1,0.931,3.5,2.525,1,0
43871,716582,3026,1804,118.9,0.986,3.2,2.448,2,2
43959,717309,3026,450,111.3,0.989,3.3,2.819,2,2
43959,717313,3026,2503,65.3,1,2.3,1.447,0,0
43959,717317,3026,320,78.2,0.978,2.8,2.997,0,2
44004,717761,3026,2701,169.3,0.983,3.8,3.813,0,2
44004,717765,3026,420,113.9,0.944,3,1.9495,0,2
44004,717769,3026,2403,165.6,0.962,4.1,4,2,0
44086,718446,3026,330,91,0.899,3.2,2.581,2,2
44086,718450,3026,2201,63.6,0.965,1.8,0,2,1
44086,718454,3026,2202,110.8,1,3,0.989,0,2
44099,718562,3026,450,135.7,1,4,3.357,0,0
44099,718566,3026,2503,121.7,1,3.6,3.2815,2,2
44099,718570,3026,320,127.8,1,3.6,3.8995,2,2
44131,718959,3026,2001,21.2,0.397,1.3,3.1505,2,2
44131,718963,3026,1502,23.3,0.525,1.1,2.7165,0,0
44131,718968,3026,1703,17.6,0.328,1.2,2.6925,0,0
44156,719220,3026,450,18.9,0.299,1.2,2.6345,0,2
44156,719225,3026,2503,22,0.346,1.2,1.842,0,0
44156,719230,3026,320,23.5,0.348,1.6,2.932,0,0
44169,719354,3026,330,73.6,0.955,2.3,3.2355,0,0
44169,719358,3026,2201,79.5,0.919,2.5,2.2145,2,1
44169,719362,3026,2202,66.5,0.973,2.3,3.4725,2,2
44185,719525,3026,2001,96,0.986,2.9,3.0565,2,2
44185,719529,3026,1502,105.7,1,3.1,2.748,2,0
44185,719533,3026,1703,98,1,3,2.794,2,0
44203,719722,3026,450,100.9,0.966,3,3.309,0,2
44203,719727,3026,2503,84.3,1,2.6,2.8235,0,2
44203,719732,3026,320,101,1,2.8,2.847,2,0
44352,721141,3026,410,114.7,1,3.5,3.864,2,2
44352,721145,3026,2504,110.8,0.907,3.6,2.854,2,2
44352,721149,3026,2101,114.2,1,3.5,1.5795,2,2
44450,721939,3026,450,118.2,0.966,3,1.2195,0,2
44450,721943,3026,2503,87.7,0.901,2.8,1.9585,0,2
44450,721947,3026,320,110.8,0.989,3.3,1.344,0,2
44466,722081,3026,2701,141.2,1,4.1,4,2,2
44466,722085,3026,420,26,0.315,1.6,0.1445,1,2
44466,722089,3026,2403,44.4,0.139,1.9,2.1225,0,0
44623,723362,3026,410,147.8,1,4.2,4,2,2
44623,723366,3026,2504,161.2,1,4.4,4,2,2
44623,723370,3026,2101,144.6,1,4.3,4,2,2
44645,723525,3026,2801,182.4,1,4.6,3.021,2,2
44645,723529,3026,3105,183,1,4.6,1.8875,1,0
44645,723533,3026,2601,196,1,4.6,2.505,0,0
44656,723666,3026,1505,37.5,0.877,1.4,2.862,0,0
44656,723670,3026,1807,47.3,0.972,1.6,2.539,0,0
44656,723674,3026,1804,37,0.754,1.4,2.519,0,2
44675,723937,3026,1505,66.4,1,2.7,3.7035,0,2
44675,723941,3026,1807,61.2,0.833,2.3,2.3995,2,2
44675,723945,3026,1804,68.7,0.638,2.3,1.1215,0,0
44677,723974,3026,410,87.2,1,3,4,2,2
44677,723978,3026,2504,73,1,2.6,3.8135,2,0
44677,723983,3026,2101,69.9,0.986,2.5,4,2,2
44699,724149,3026,1505,74.7,1,2.4,3.038,2,0
44699,724153,3026,1807,57.6,0.958,1.9,2.941,0,2
44699,724157,3026,1804,53.2,1,1.8,3.5365,0,2
44725,724398,3026,410,109.2,0.986,3.1,4,2,2
44725,724402,3026,2504,120.4,1,3.5,4,2,2
44725,724406,3026,2101,111.5,0.973,3.2,4,2,2
44744,724620,3026,2302,80.7,0.707,2.3,2.962,2,0
44744,724624,3026,2102,100.1,0.933,2.3,3.382,2,2
44744,724628,3026,310,128.2,1,3,3.9595,2,2
44790,725096,3026,1505,49,1,2.1,2.96,0,0
44790,725100,3026,1807,32.6,0.625,1.5,2.582,0,0
44790,725105,3026,1804,21.4,0.449,1.2,1.9105,0,0
44861,725858,3026,1505,18.6,0.386,1.1,2.0175,0,0
44861,725863,3026,1807,21.7,0.431,1.1,1.3465,1,0
44861,725868,3026,1804,24,0.464,1.1,1.488,0,0
44867,725913,3026,330,95.2,1,2.6,1.996,0,2
44867,725917,3026,2201,54.6,0.663,1.9,0.5195,1,1
44867,725921,3026,2202,93.3,0.685,2.6,0,0,2
44930,726510,3026,450,131.7,0.954,3.5,4,0,2
44930,726514,3026,2503,114.7,1,3.4,3.3745,0,2
44930,726518,3026,320,121.5,0.944,3.3,3.228,0,0
45010,727324,3026,520,74.7,1,3.2,2.3005,2,2
45010,727328,3026,2402,102.7,1,3.3,2.0995,2,0
45010,727332,3026,2904,101.8,0.94,3.3,2.2735,2,2
45049,727730,3026,2001,83.3,1,2.6,4,2,2
45049,727734,3026,1502,83.1,1,2.4,3.6205,2,2
45049,727738,3026,1703,76.4,1,2.8,3.1855,2,2
45061,727844,3026,1401,150.3,0.974,2.7,1.8425,0,2
45061,727848,3026,1603,80.3,0.889,2.1,3.5955,0,0
45061,727852,3026,1903,132.5,1,3.2,4,2,2
45064,727884,3026,2803,94.3,1,3.1,3.5295,1,2
45064,727888,3026,2902,96.3,1,3.2,2.537,1,0
45064,727892,3026,3106,94.6,1,3,2.3705,2,0
45071,727926,3026,330,79.8,0.82,2.1,2.081,2,2
45071,727930,3026,2201,82.2,1,2.7,1.989,2,1
45071,727934,3026,2202,115.5,1,3.4,2.5935,2,0
45113,728420,3026,410,161.2,1,2.9,4,2,2
45113,728424,3026,2504,178.8,1,3.3,4,2,2
45113,728428,3026,2101,157.2,0.986,3.2,3.6925,2,2
45123,728564,3026,2001,68.9,1,2.5,3.63,2,2
45123,728568,3026,1502,85.4,1,2.4,3.4065,2,2
45123,728572,3026,1703,82.3,1,2.6,2.9885,0,2
45222,729746,3026,1401,18.6,0.641,1.2,3.6365,2,2
45222,729750,3026,1603,15.6,0.319,1.1,2.9205,0,0
45222,729754,3026,1903,23.5,0.447,1.2,1.8445,0,1
45233,729868,3026,450,110.5,1,2.9,3.132,2,0
45233,729872,3026,2503,73.5,0.988,2.4,2.227,2,0
45233,729876,3026,320,91.5,1,2.6,3.132,2,2
45319,730771,3026,1401,71.3,1,2,4,0,2
45319,730775,3026,1603,79.7,0.972,2.5,4,1,0
45319,730779,3026,1903,67.5,0.855,2.4,1.601,0,0
45320,730790,3026,1505,51.7,0.807,1.8,3.623,0,2
45320,730795,3026,1807,55.6,0.903,1.8,2.96,0,0
45320,730800,3026,1804,72.9,1,2.2,3.2615,2,2
45325,730885,3026,1401,103.2,1,3.1,4,2,2
45325,730889,3026,1603,117.6,1,3.3,2.6275,2,0
45325,730893,3026,1903,109.6,1,3,3.1525,0,2
45332,730962,3026,520,30.6,0.564,1.3,1.326,0,0
45332,730967,3026,2402,30.1,0.494,1.3,2.418,0,1
45332,730971,3026,2904,25.5,0.48,1.3,1.153,0,0
45349,731147,3026,410,116.7,0.714,3.9,2.788,2,0
45349,731151,3026,2504,122.3,1,3.8,2.873,0,0
45349,731155,3026,2101,149.9,0.986,4.2,2.8185,2,2
45417,731990,3026,2401,108,1,3.2,2.836,2,2
45417,731994,3026,350,114.8,1,3,3.6555,2,2
45417,731998,3026,2203,112.6,1,3.2,3.6115,2,2
45458,732349,3026,1505,56.5,1,1.8,3.8945,0,2
45458,732353,3026,1807,80.1,1,2.3,3.47,1,0
45458,732357,3026,1804,64.9,1,2.1,2.9145,0,0
45494,732600,3026,2302,41,0.439,1.4,3.09,2,2
45494,732604,3026,2102,60.2,0.987,2,2.4115,2,0
45494,732608,3026,310,35.7,0.379,1.7,2.765,0,2
45506,732698,3026,1401,65.4,0.974,1.9,3.6765,2,2
45506,732702,3026,1603,56.2,0.653,1.8,3.654,2,0
45506,732706,3026,1903,60.8,0.632,1.5,3.292,2,2
45509,732725,3026,1401,56.1,0.923,1.9,3.458,2,0
45509,732729,3026,1603,48.5,0.861,1.8,2.487,1,2
45509,732733,3026,1903,53.5,0.829,1.6,3.2885,2,1
45520,732850,3026,2001,67.9,0.836,2.1,3.1435,2,2
45520,732855,3026,1502,69.9,1,2.1,4,2,0
45520,732860,3026,1703,52,0.955,2,2.574,2,2
45523,732875,3026,2801,105.7,0.977,3.1,2.9165,0,0
45523,732879,3026,3105,108.2,0.966,3.1,2.245,0,0
45523,732883,3026,2601,109.8,0.906,3.3,1.609,2,0
45543,733066,3026,2401,127.4,1,3.6,3.363,2,2
45543,733070,3026,350,150,1,3.8,3.7865,2,2
45543,733074,3026,2203,144.3,1,3.9,2.4425,2,2
45609,733621,3026,2001,99.5,1,3.1,4,2,2
45609,733625,3026,1502,108.2,1,3.1,3.44,2,2
45609,733629,3026,1703,110.5,1,3.5,4,0,2
45646,733991,3026,2801,50.6,0.852,2,2.1445,0,2
45646,733996,3026,3105,55.4,0.753,2.1,0.8525,0,0
45646,734001,3026,2601,71.8,0.966,2.4,2.0015,0,2
45647,734011,3026,520,52.5,0.936,1.9,2.192,0,2
45647,734015,3026,2402,48.4,0.667,1.7,2.3175,2,0
45647,734020,3026,2904,22.7,0.16,1.5,0.724,0,2
45795,735415,3026,2401,41.8,0.753,1.6,2.9865,2,2
45795,735419,3026,350,27.7,0.475,1.3,0.5915,2,2
45795,735423,3026,2203,23,0.364,1.5,0.358,0,0
45803,735493,3026,2701,57.5,0.915,2,0.8015,0,0
45803,735497,3026,420,54.6,0.843,1.8,1.442,1,0
45803,735501,3026,2403,40.8,0.506,1.7,0,2,2
45870,736051,3026,1505,162.8,0.947,4.3,4,0,2
45870,736055,3026,1807,119.2,0.986,3.4,4,2,2
45870,736059,3026,1804,163.9,1,4.2,4,2,2
45977,736832,3026,2803,37.9,0.298,1.6,2.3765,2,0
45977,736836,3026,2902,43.2,0.517,1.7,0.7185,0,0
45977,736841,3026,3106,47.1,0.333,1.6,1.1145,0,0
46016,737173,3026,2001,55.5,0.945,1.4,3.99,2,2
46016,737178,3026,1502,53.5,0.918,1.5,2.853,2,0
46016,737183,3026,1703,44.7,0.851,1.6,4,2,0
46117,738009,3026,330,86,0.787,2.6,2.6765,2,2
46117,738013,3026,2201,91.3,0.988,2.7,2.9785,1,0
46117,738017,3026,2202,101.5,1,2.8,1.9085,0,2
46119,738049,3026,2401,59.6,0.765,2,3.06,2,2
46119,738053,3026,350,76.6,0.963,2.1,3.317,2,2
46119,738057,3026,2203,63.3,0.955,1.9,2.4575,2,0
46132,738159,3026,1401,57,1,1.8,2.9665,2,2
46132,738163,3026,1603,68.3,1,1.8,1.537,2,0
46132,738167,3026,1903,47.3,0.921,1.6,1.943,0,0
46213,738884,3026,410,140.8,0.986,3.8,3.6165,2,2
46213,738888,3026,2504,131.4,1,3.7,3.918,2,0
46213,738892,3026,2101,119.8,0.959,3.5,3.524,2,2
46223,738938,3026,410,79,1,3,0,2,2
46223,738942,3026,2504,79,0.987,2.7,1.6855,0,0
46223,738946,3026,2101,42.2,0.507,1.8,2.345,0,0
46307,739535,3026,1401,159,1,4.3,4,2,2
46307,739539,3026,1603,166.5,1,4.2,4,2,2
46307,739543,3026,1903,177.4,1,4.2,0,0,0
46349,739834,3026,450,145,1,3.8,3.1735,0,2
46349,739838,3026,2503,141.5,1,3.8,2.8205,0,2
46349,739842,3026,320,167,1,4.3,2.3895,0,2
46353,739864,3026,2302,136.7,0.89,3.3,2.544,0,2
46353,739868,3026,2102,152,1,4,3.308,2,2
46353,739872,3026,310,134.2,1,3.6,3.068,2,0
46376,740056,3026,2801,194.8,0.966,4.5,4,2,2
46376,740060,3026,3105,191.8,0.986,4.6,2.96,0,0
46376,740064,3026,2601,165.6,0.957,4.3,3.4865,2,2
46390,740212,3026,2701,121.2,1,3.7,2.357,0,2
46390,740216,3026,420,133.7,1,3.8,4,2,0
46390,740220,3026,2403,112.5,1,3.6,2.6525,1,2
46404,740386,3026,2801,142.2,1,4,2.039,2,2
46404,740391,3026,3105,119.2,0.966,3.5,2.2115,0,2
46404,740395,3026,2601,126.2,1,3.4,2.032,0,0
46407,740427,3026,450,127.8,1,3.8,3.977,2,2
46407,740431,3026,2503,130.3,0.988,3.9,4,2,2
46407,740436,3026,320,106.6,0.955,3.2,3.8805,2,2
46486,741262,3026,2001,25.6,0.521,1.2,2.713,2,0
46486,741266,3026,1502,26.3,0.639,1.4,3.6875,0,2
46486,741270,3026,1703,18,0.254,1.2,1.6305,0,0
46513,741526,3026,2001,20.5,0.411,1.2,3.824,2,0
46513,741530,3026,1502,31.3,0.738,1.2,3.9715,2,2
46513,741534,3026,1703,24.5,0.507,1.2,2.676,2,0
46628,742606,3026,2001,27.8,0.562,1.2,2.1425,2,2
46628,742610,3026,1502,34,0.82,1.2,3.0175,2,0
46628,742614,3026,1703,28.7,0.627,1.5,3.0365,2,0
46650,742837,3026,2302,110,1,3.4,4,2,2
46650,742841,3026,2102,114.2,1,3.4,2.8945,2,2
46650,742845,3026,310,130.9,0.989,3.1,3.136,2,0
46700,743354,3026,2803,129.3,1,3.7,2.692,2,2
46700,743359,3026,2902,145.1,1,4.1,2.4015,2,2
46700,743364,3026,3106,150.8,1,4.2,2.267,0,0
46719,743549,3026,450,124.9,1,3.8,0,2,2
46719,743553,3026,2503,104.6,1,3.1,3.537,2,2
46719,743557,3026,320,113.5,1,3.5,0,2,2
46722,743575,3026,2401,105.1,0.827,2.9,2.588,0,2
46722,743579,3026,350,112.1,0.838,2.8,2.1245,2,2
46722,743583,3026,2203,87,0.795,2.6,1.474,2,2
46754,743916,3026,2701,104.2,1,3.4,2.3505,2,2
46754,743920,3026,420,102.1,1,3.4,2.699,2,2
46754,743924,3026,2403,108.1,1,3.5,3.019,1,2
46757,743971,3026,2001,82.1,1,2.3,3.673,2,2
46757,743975,3026,1502,71.8,1,2.5,2.7305,0,2
46757,743979,3026,1703,100.3,0.448,3.1,2.9445,2,0
46766,744051,3026,2803,68,1,2.7,2.149,0,2
46766,744055,3026,2902,61.6,0.991,2.3,1.6775,0,0
46766,744059,3026,3106,62.5,1,2.3,1.4915,0,0
46769,744077,3026,2001,38.5,0.781,1.4,2.029,2,2
46769,744082,3026,1502,43.6,1,1.4,3.838,2,0
46769,744086,3026,1703,39.5,0.851,1.5,2.751,2,2
46803,744395,3026,2302,89.4,1,2.7,2.3115,2,2
46803,744400,3026,2102,86.1,0.88,2.7,2.0165,0,2
46803,744405,3026,310,106,1,3,2.5005,2,0
46836,744730,3026,330,99.5,0.888,2.5,0.6615,2,0
46836,744734,3026,2201,82.1,0.872,2.4,2.0675,2,0
46836,744738,3026,2202,116.6,1,3.2,0.8795,0,2
46860,745051,3026,2801,0,0,-1,1.3205,2,0
46860,745055,3026,3105,45.4,0.151,1.8,1.4485,1,0
46860,745059,3026,2601,22.9,0.376,1.4,1.6685,0,0
46877,745284,3026,2801,90.8,0.989,2.7,1.722,2,2
46877,745289,3026,3105,79.7,0.829,2.5,1.591,0,0
46877,745294,3026,2601,104.8,1,3.2,2.863,2,0
46894,745516,3026,410,104.5,1,3.5,3.0875,2,2
46894,745520,3026,2504,119.2,1,3.8,4,2,2
46894,745524,3026,2101,106.3,1,3.6,4,2,2
46924,745808,3026,2302,71.4,0.927,2.1,1.597,0,0
46924,745812,3026,2102,36.7,0.32,1.2,0.1205,0,2
46924,745816,3026,310,41.1,0.575,1.4,1.064,2,0
46947,746136,3026,1505,20.1,0.439,1.3,3.205,0,0
46947,746140,3026,1807,23.9,0.375,1.1,1.5885,1,0
46947,746144,3026,1804,35,0.319,1.1,2.165,0,2
46966,746271,3026,2803,95,0.926,2.6,1.187,0,0
46966,746275,3026,2902,76.7,0.724,2.5,1.7885,1,2
46966,746279,3026,3106,71.9,0.923,2.5,1.3635,0,1
46987,746434,3026,1505,30.6,0.789,1.4,4,0,0
46987,746438,3026,1807,15.3,0.264,1.1,2.1285,0,0
46987,746442,3026,1804,17.7,0.362,1.2,2.8375,0,0
46990,746491,3026,330,56.2,0.921,2.2,3.479,2,2
46990,746495,3026,2201,53.3,0.919,2,2.8055,1,1
46990,746499,3026,2202,79.4,0.932,2.4,3.471,0,2
47002,746639,3026,330,90,0.989,3.2,2.578,0,0
47002,746643,3026,2201,87,1,2.9,1.9705,1,1
47002,746647,3026,2202,84.4,0.904,2.8,2.105,2,2
47005,746693,3026,1505,37.8,0.982,1.7,4,2,2
47005,746697,3026,1807,18.1,0.347,1.1,1.8295,0,0
47005,746701,3026,1804,22.7,0.478,1.1,2.202,2,2
47021,746864,3026,2701,50.9,0.829,2.2,2.7445,2,2
47021,746868,3026,420,61.8,0.978,2.3,2.249,2,0
47021,746872,3026,2403,41.6,0.772,1.9,3.061,2,0
47041,747114,3026,330,104.2,0.966,4,3.726,0,2
47041,747118,3026,2201,113.1,1,3.6,2.575,1,0
47041,747122,3026,2202,120.8,1,3.5,4,2,2
47043,747136,3026,330,120.3,0.955,4,0.661,2,2
47043,747140,3026,2201,104.2,0.907,3.5,0,1,0
47043,747144,3026,2202,81,0.548,2.1,1.09,2,0
47078,747577,3026,2701,60.6,0.872,2.4,2.009,2,2
47078,747581,3026,420,76.4,1,2.6,1.2675,2,2
47078,747585,3026,2403,55,0.899,2.5,2.121,0,0
47092,747752,3026,330,123,0.978,3.6,3.1725,2,0
47092,747756,3026,2201,123,0.919,3.3,1.871,0,0
47092,747760,3026,2202,96.8,0.644,3,2.8505,0,0
47129,748157,3026,2801,125.9,1,3.7,2.8205,2,0
47129,748161,3026,3105,125.5,1,3.9,2.375,2,2
47129,748166,3026,2601,134.1,1,3.9,2.115,2,0
47140,748310,3026,1505,48.4,0.982,1.5,3.7685,0,2
47140,748315,3026,1807,36.8,0.75,1.5,2.58,0,0
47140,748319,3026,1804,40,0.725,1.4,2.358,2,2
47152,748431,3026,330,151.7,0.978,4.2,3.5985,0,0
47152,748435,3026,2201,138,1,4,3.644,2,2
47152,748439,3026,2202,157.5,1,4.2,4,2,2
47184,748729,3026,2302,80.2,0.89,2.2,3.3875,2,2
47184,748733,3026,2102,86.9,1,2.7,2.2725,2,2
47184,748737,3026,310,93.1,1,2.2,3.5865,2,0
47190,748799,3026,1401,31.6,1,1.2,2.4285,2,2
47190,748803,3026,1603,37.3,0.653,1.3,2.7345,2,0
47190,748807,3026,1903,38.4,0.724,1.4,1.299,0,2
47238,749273,3026,1505,51.5,0.895,1.7,2.3385,0,2
47238,749277,3026,1807,35.2,0.722,1.5,1.415,0,0
47238,749281,3026,1804,32.3,0.696,1.4,2.2885,0,2
47253,749376,3026,1505,49.7,1,1.9,2.8705,0,2
47253,749380,3026,1807,34.9,0.667,1.5,2.192,1,0
47253,749384,3026,1804,40.3,0.812,1.5,2.165,2,0
47275,749568,3026,2801,67.9,0.864,2.1,2.8525,0,0
47275,749572,3026,3105,34.6,0.363,1.7,0.1855,0,0
47275,749576,3026,2601,82,0.906,2.3,1.682,0,0
47281,749635,3026,1401,111.6,1,3.2,4,2,2
47281,749639,3026,1603,86.7,1,3.2,4,0,0
47281,749644,3026,1903,87.9,1,3.1,0.6425,2,1
47309,749885,3026,2001,135.6,1,4,3.63,0,2
47309,749890,3026,1502,113.9,1,3.1,3.9085,2,2
47309,749895,3026,1703,107.9,1,3.4,3.185,2,2
47316,749946,3026,1401,52,1,2,4,0,2
47316,749950,3026,1603,53.6,1,1.7,3.809,2,0
47316,749954,3026,1903,19.9,0.355,1.4,2.531,0,2
47361,750388,3026,330,159.9,1,4.6,3.5545,2,2
47361,750392,3026,2201,148.5,1,4.3,2.842,1,2
47361,750396,3026,2202,155.4,1,4.5,3.1435,2,0
47363,750425,3026,330,92.5,0.978,3.7,1.5565,2,2
47363,750430,3026,2201,123.6,1,3.8,2.171,0,1
47363,750434,3026,2202,155.7,1,4.4,2.0895,0,0
47388,750666,3026,330,124.5,1,3.8,3.431,2,2
47388,750671,3026,2201,145.1,1,4.3,2.879,1,2
47388,750676,3026,2202,143.7,1,4.2,4,2,2
47410,750888,3026,2001,46.2,0.918,1.5,4,2,2
47410,750892,3026,1502,39.7,0.951,1.3,3.9475,2,2
47410,750896,3026,1703,31.3,0.687,1.4,3.175,0,0
47414,750929,3026,2701,113.5,0.821,2.9,3.191,0,2
47414,750933,3026,420,108.9,0.764,2.9,2.562,0,0
47414,750937,3026,2403,58.8,0.43,2.4,2.618,1,2
47419,750978,3026,2001,140.5,1,3.7,3.4215,2,2
47419,750982,3026,1502,140.7,0.951,3.3,3.171,2,2
47419,750986,3026,1703,127.7,0.925,3.5,3.4495,2,2
47421,751001,3026,330,175.8,1,4.5,3.6865,0,2
47421,751005,3026,2201,179.9,1,4.7,3.7575,1,2
47421,751009,3026,2202,193.5,1,4.7,3.537,0,2
47464,751440,3026,330,166.7,1,4.5,3.555,0,2
47464,751444,3026,2201,170.6,1,3.4,3.158,2,2
47464,751448,3026,2202,182.3,1,4.7,3.3705,0,2
47502,751928,3026,330,143.4,1,4,1.7625,2,2
47502,751932,3026,2201,153.8,1,4,2.5975,1,2
47502,751936,3026,2202,166.9,1,4.5,3.812,2,2
47506,751974,3026,1401,63.7,1,1.9,4,2,2
47506,751978,3026,1603,56.3,0.986,1.8,4,2,0
47506,751982,3026,1903,45.3,0.868,1.8,3.6975,0,0
47508,752013,3026,1505,92.9,1,2.9,3.3765,2,2
47508,752017,3026,1807,80.8,1,2.3,2.8505,1,2
